capability_id,capability_name,gap_type,source_or_algorithm,runtime_service,endpoint_or_contract,data_state,coverage_state,origin_classification,required_action
CAP-4D1855FB9E58,Ndsp Forgot Password V65,UNKNOWN_DATA,frontend/ndsp-user-portal-v50/public/ndsp-forgot-password-v65.js::ndsp-forgot-password-v65,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,UNTRACKED,Complete source-service-API-data-UI evidence chain
CAP-4D275E01AAB5,Server,NO_UI_MAPPING,backend/services/ndsp-telegram-notifications-v182/server.py::server,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,SOURCE_IDENTIFIED,UNTRACKED,Map capability to an approved screen and visible component
CAP-4D48C809BD78,Password Reset Server.Before,PARTIAL_TRACEABILITY,backups/auth-recovery-true-source-fix-v7/20260727_200610/password-reset-server.before.js,DISCOVERY_REQUIRED,POST /api/auth/forgot-password,REAL_SNAPSHOT,UI_PARTIAL,UNTRACKED,Complete source-service-API-data-UI evidence chain
CAP-4D584AC7F376,Restore Original Bin Modes,NO_UI_MAPPING,backups/node-bin-permission-repair-v10-5/20260727_200601/restore-original-bin-modes.sh::restore-original-bin-modes,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNTRACKED,Map capability to an approved screen and visible component
CAP-4D6123F9ADAF,Commercial Schema,NO_UI_MAPPING,docs/05-runbooks/NDSP_COMMERCIAL_PHASE1_DB_FORENSICS_V1_2_20260729_063926/COMMERCIAL_SCHEMA.sql::COMMERCIAL_SCHEMA,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-4D6846492F26,Evaluate Cot Validity,NO_UI_MAPPING,backend/layers/canonical_v1/data/cot_validity_gate.py::evaluate_cot_validity,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-4E01A2D9E38F,Prod Schema.Restore,NO_UI_MAPPING,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_12_20260730_102503/work/prod-schema.restore.sql::prod-schema.restore,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-4EB8C4DDA8E9,Market Type,NO_UI_MAPPING,backend/ndsp-live-decision-quality/server.py::market_type,ndsp-live-decision-quality.service,GET /api/decision/quality-live|GET /api/decision/quality-live/health|GET /api/decision/quality-live|GET /api/decision/quality-live/health,REAL_SNAPSHOT,SERVICE_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-4F0B75AAC48C,Ndsp Ctl 001 Workspace Identity,NO_UI_MAPPING,{ path=/usr/bin/node ; argv[]=/usr/bin/node /home/nawaf511/empire-core-new/backend/services/ctl-001-workspace-identity/main.cjs ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },ndsp-ctl-001-workspace-identity.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,RUNTIME_ONLY,Map capability to an approved screen and visible component
CAP-4F18705074AD,Postfix@,NO_UI_MAPPING,{ path=/usr/sbin/postmulti ; argv[]=/usr/sbin/postmulti -i - -p start ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },postfix@-.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,RUNTIME_ONLY,Map capability to an approved screen and visible component
CAP-4F4F4B8BA825,It,NO_API_CONTRACT,frontend/public-site/src/i18n/locales/it.ts::it,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,ON_MAIN,Complete source-service-API-data-UI evidence chain
CAP-4F8F0E4D1785,Evaluate Market Positioning,NO_UI_MAPPING,backend/app/core/market_positioning.py::evaluate_market_positioning,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-4FCAA631BA18,Ndsp Admin Actions Bypass Old Middleware,NO_UI_MAPPING,backend/ndsp_admin_actions_bypass_old_middleware.cjs,ndsp-admin-actions.service,POST /api/admin-actions/users/action,REAL_SNAPSHOT,API_CONNECTED,ON_MAIN,Map capability to an approved screen and visible component
CAP-4FCF2DEC2D60,List Users,NO_UI_MAPPING,backend/auth_api/ndsp_admin_users_official_readonly.cjs::listUsers,ndsp-admin-users-official.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-4FF90CCC6DFE,Tdl V2 Policy Admin,NO_UI_MAPPING,apps/ndsp-governance-bridge/policies/admin_snapshot/tdl_v2_policy_admin.py,ndsp-governance-bridge.service,GET /policy,UNKNOWN,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-50389E2DCF55,Password Reset Server.Before,PARTIAL_TRACEABILITY,backups/auth-recovery-source-and-route-fix-v5/20260727_134806/password-reset-server.before.js,DISCOVERY_REQUIRED,GET /health,REAL_SNAPSHOT,UI_PARTIAL,UNTRACKED,Complete source-service-API-data-UI evidence chain
CAP-50438E70B54F,Ndsp Completed Decisions Evidence V35,NO_UI_MAPPING,{ path=/usr/bin/python3 ; argv[]=/usr/bin/python3 /home/nawaf511/empire-core-new/backend/app/runtime/ndsp_completed_decisions_evidence_v35.py ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },ndsp-completed-decisions-evidence-v35.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,RUNTIME_ONLY,Map capability to an approved screen and visible component
CAP-50C15563709E,Test Gateway Has No Decision Logic,NO_UI_MAPPING,backend/platform/canonical_v1/tests/test_platform_foundation.py::test_gateway_has_no_decision_logic,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-50F4AF813A40,Ndsp User Login Gateway,NO_UI_MAPPING,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/2fa/setup/confirm,REAL_SNAPSHOT,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-5135851A9E1E,Normalize User,NO_UI_MAPPING,backend/ndsp-access-guard-9024/server.js::normalizeUser,ndsp-access-guard-9024.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-513B295710F5,Ndsp Admin Ui Proxy,NO_UI_MAPPING,backend/ndsp_admin_ui_proxy.cjs,ndsp-admin-ui-proxy.service,GET /api/admin-ui/payments,REAL_SNAPSHOT,API_CONNECTED,ON_MAIN,Map capability to an approved screen and visible component
CAP-5150F7E67735,Ndsp Mobile Release V116,UNKNOWN_DATA,frontend/ndsp-user-portal-v50/public/ndsp-mobile-release-v116.js::ndsp-mobile-release-v116,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,UNTRACKED,Complete source-service-API-data-UI evidence chain
CAP-5225B74E296A,Ndsp Apps Only Guard,NO_UI_MAPPING,apps/ndsp_apps_only_guard.sh::ndsp_apps_only_guard,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-52B3DE66CFC0,Ndsp Approved Back Link V72,UNKNOWN_DATA,frontend/ndsp-user-portal-v50/public/ndsp-approved-back-link-v72.js::ndsp-approved-back-link-v72,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,UNTRACKED,Complete source-service-API-data-UI evidence chain
CAP-52D538C22F7E,Prod Schema,NO_UI_MAPPING,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_6_20260730_084316/work/prod-schema.sql::prod-schema,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-531AC9AE3E7D,Admin Payment Reject,NO_UI_MAPPING,backend/app/api/v1/frontend_contract.py::admin_payment_reject,DISCOVERY_REQUIRED,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,UNKNOWN,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-5352D9524F63,Ndsp Airtable Sync,NO_UI_MAPPING,integrations/airtable-runtime-sync/ndsp_airtable_sync.py::ndsp_airtable_sync,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,SOURCE_IDENTIFIED,UNTRACKED,Map capability to an approved screen and visible component
CAP-538062400EBA,Auth Forgot,NO_UI_MAPPING,backend/app/api/v1/frontend_contract.py::auth_forgot,DISCOVERY_REQUIRED,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,UNKNOWN,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-538A80545E29,Frontend Contract,NO_UI_MAPPING,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /me/channels/email/test,UNKNOWN,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-54041703E486,User By Id,NO_UI_MAPPING,backend/ndsp-access-guard/server.js::userById,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-541E221FDE39,Ndsp Admin Key From Req,NO_UI_MAPPING,backend/server.js::ndspAdminKeyFromReq,DISCOVERY_REQUIRED,GET /health|POST /auth/register|POST /auth/login|GET /me|POST /feedback|POST /upgrade-request|GET /upgrade-requests/me|GET /admin/upgrade-requests|POST /admin/upgrade-requests/:id/review|GET /trial/status|GET /admin/feedback|POST /admin/feedback/:id/review|GET /notifications|POST /notifications/:id/read|GET /admin/notifications|POST /admin/notifications/send|GET /plans|GET /admin/plans|PUT /admin/plans/:id|POST /admin/plans/:id/features|DELETE /admin/plan-features/:id|PUT /admin/plans/:id/layers/:layerKey|GET /admin/stats|PUT /admin/users/:id|DELETE /admin/users/:id|GET /admin/users|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /__retired_api_admin_users_action_legacy|POST /api/auth/2fa/setup/start|GET /api/admin/telegram-routing/status|POST /api/admin/telegram-routing/update|POST /api/admin/telegram-routing/test,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_MODIFIED,Map capability to an approved screen and visible component
CAP-546A1A38604F,User By Id Or Email,NO_UI_MAPPING,backend/ndsp-user-alert-channels/server.js::userByIdOrEmail,ndsp-user-alert-channels.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-546C65CAA1A3,Insert User,NO_UI_MAPPING,backend/auth_api/ndsp_trial_register_gateway.cjs::insertUser,ndsp-trial-register.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-546F7194B4AF,Prod Schema.Canonical,NO_UI_MAPPING,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_7_20260730_091610/work/prod-schema.canonical.sql::prod-schema.canonical,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-54AABA6F57A0,User@1000,NO_UI_MAPPING,{ path=/usr/lib/systemd/systemd ; argv[]=/usr/lib/systemd/systemd --user ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },user@1000.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,RUNTIME_ONLY,Map capability to an approved screen and visible component
CAP-54AB364B10F5,Ndsp Admin Ui Proxy,NO_UI_MAPPING,backend/auth_api/ndsp_admin_ui_proxy.cjs,ndsp-admin-ui-proxy.service,GET /api/admin-ui/governance,REAL_SNAPSHOT,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-54BED56B7320,Normalize User,NO_UI_MAPPING,backend/ndsp-user-alert-channels/server.js::normalizeUser,ndsp-user-alert-channels.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-55015F233F5A,Frontend Contract,NO_UI_MAPPING,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /auth/magic-link/verify,UNKNOWN,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-55107EBBCEC1,Nl,NO_API_CONTRACT,frontend/public-site/src/i18n/locales/nl.ts::nl,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,ON_MAIN,Complete source-service-API-data-UI evidence chain
CAP-552A04A27A0F,Scenario Report,NO_UI_MAPPING,backend/app/support_layers/scenario/scenario_engine.py::ScenarioReport,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-559BFA960608,Ndsp Completed Decisions History V36,NO_UI_MAPPING,{ path=/usr/bin/python3 ; argv[]=/usr/bin/python3 /home/nawaf511/empire-core-new/backend/app/runtime/ndsp_completed_decisions_history_v36.py serve ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },ndsp-completed-decisions-history-v36.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,RUNTIME_ONLY,Map capability to an approved screen and visible component
CAP-55B47C91DF6D,Ndsptrial Activation Guard Middleware,NO_UI_MAPPING,backend/app/api/ndsp_trial_activation_guard.py::NDSPTrialActivationGuardMiddleware,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-5649C9641068,User Operational Compat,NO_UI_MAPPING,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,POST /api/v6/payments/nowpayments/subscription/create,REAL_SNAPSHOT,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-56C562461855,Framework Adapter,NO_UI_MAPPING,backend/services/bot_execution/framework-adapter.cjs,DISCOVERY_REQUIRED,GET /version,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Complete source-service-API-data-UI evidence chain
CAP-56FB141AE369,Tdl Day Logic V2,NO_UI_MAPPING,shared/tdl_day_logic_v2.js::tdl_day_logic_v2,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-570806ECD8A4,Ndsp Api Compat Gateway,PARTIAL_TRACEABILITY,backend/ndsp_api_compat_gateway.cjs,ndsp-api-compat.service,GET /health,REAL_SNAPSHOT,UI_PARTIAL,ON_MAIN,Complete source-service-API-data-UI evidence chain
CAP-571585E11A87,Gateway Auth Me,NO_UI_MAPPING,backend/ndsp-user-alert-channels/server.js::gatewayAuthMe,ndsp-user-alert-channels.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-571A2228FA0A,Prod Schema.Restore,NO_UI_MAPPING,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_13_20260730_103616/work/prod-schema.restore.sql::prod-schema.restore,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
CAP-575CCF623BA1,Legacy Structure.Test,NO_UI_MAPPING,backend/services/decision_governance_core/tests/legacy-structure.test.sh::legacy-structure.test,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-5784897BCF65,Cot Report Family,NO_UI_MAPPING,backend/app/support_layers/cot/cot_contracts.py::CotReportFamily,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-57F9FE89ED2E,L15 Devils Advocate,NO_UI_MAPPING,backend/layers/canonical_v1/risk/l15_devils_advocate.py::l15_devils_advocate,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNTRACKED,Map capability to an approved screen and visible component
CAP-57FACA283877,Admin Mail To,NO_UI_MAPPING,backend/ndsp_trial_register_gateway.cjs::adminMailTo,ndsp-trial-register.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,ON_MAIN,Map capability to an approved screen and visible component
CAP-587C4D012ECD,Completed Decisions Panel V37,UNKNOWN_DATA,frontend/user-portal-vite/src/components/CompletedDecisionsPanelV37.jsx::CompletedDecisionsPanelV37,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,UNTRACKED,Complete source-service-API-data-UI evidence chain
CAP-5930A90FD873,Canvas Signal,NO_UI_MAPPING,backend/ndsp_one_device_one_account.sh::canvasSignal,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,ON_MAIN,Map capability to an approved screen and visible component
CAP-59F16279C194,Conflict Engine,NO_UI_MAPPING,backend/orchestration/canonical_v1/conflict_engine.py::conflict_engine,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNTRACKED,Map capability to an approved screen and visible component
CAP-5B18901D1F22,Frontend Contract,NO_UI_MAPPING,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /contract/status,UNKNOWN,API_CONNECTED,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-5B7C4A2EFD87,Server,NO_UI_MAPPING,backend/server.js,DISCOVERY_REQUIRED,POST /notifications/:id/read,REAL_SNAPSHOT,API_CONNECTED,LOCAL_MODIFIED,Map capability to an approved screen and visible component
CAP-5C75E2FE3A98,Make Decision Id,NO_UI_MAPPING,backend/services/completed_decision/main.cjs::makeDecisionId,DISCOVERY_REQUIRED,GET /health|GET /api/completed|GET /api/completed/latest|GET /api/completed/:symbol|GET /api/completed/id/:decision_id|GET /api/completed/id/:decision_id/timeline|POST /api/completed/ingest|POST /api/completed/:decision_id/publish,REAL_SNAPSHOT,UI_PARTIAL,LOCAL_ONLY,Map capability to an approved screen and visible component
CAP-5CB861F0644F,Test Billing Never Changes Decision,NO_UI_MAPPING,backend/platform/canonical_v1/tests/test_platform_foundation.py::test_billing_never_changes_decision,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,UNTRACKED,Map capability to an approved screen and visible component
