review_priority,capability_id,capability_name,capability_kind,source_or_algorithm,runtime_service,endpoint_or_contract,data_state,coverage_state,screen,visible_component,origin_classification,required_review
P1,CAP-CDE607434C8D,Cot Direction,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/support_layers/cot/cot_contracts.py::CotDirection,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,REPORTS,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-9EBA342E67D3,Cot Group Result,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/support_layers/cot/cot_contracts.py::CotGroupResult,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,REPORTS,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-A8D7E661F420,Cot Intelligence Engine,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/support_layers/cot/cot_engine.py::CotIntelligenceEngine,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,REPORTS,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-03073B90064B,Cot Intelligence Result,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/support_layers/cot/cot_contracts.py::CotIntelligenceResult,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,REPORTS,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-5784897BCF65,Cot Report Family,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/support_layers/cot/cot_contracts.py::CotReportFamily,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,REPORTS,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-09BC17001F61,Cot Snapshot,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/support_layers/cot/cot_contracts.py::CotSnapshot,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,REPORTS,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-C3FB17B62648,Cot Storage,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/support_layers/cot/cot_storage.py::CotStorage,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,REPORTS,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-97C0885FC638,Count Elite Trial Users,ALGORITHM_OR_BUSINESS_LOGIC,apps/ndsp-governance-bridge/policies/elite_trial_capacity.py::count_elite_trial_users,ndsp-governance-bridge.service,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-7D844F2CA7E4,Create Subscription Payment,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/api/compat/nowpayments_create_alias.py::create_subscription_payment,DISCOVERY_REQUIRED,GET /api/ndsp/nowpayments-create-alias/health|POST /api/v6/payments/nowpayments/subscription/create|POST /api/payments/nowpayments/subscription/create|GET /api/ndsp/nowpayments-create-alias/health|POST /api/v6/payments/nowpayments/subscription/create|POST /api/payments/nowpayments/subscription/create,REAL_SNAPSHOT,UI_PARTIAL,SUBSCRIPTION,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-D25A181573FA,Current Authority Key,ALGORITHM_OR_BUSINESS_LOGIC,backend/auth_api/ndsp_tdl_trade_horizon_addons.cjs::currentAuthorityKey,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-EEA57DDC5CC1,Current User,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp-user-alert-channels/server.js::currentUser,ndsp-user-alert-channels.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOGIN,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-ADD5265540CB,Debug Auth,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/api/internal/telegram_routing_internal.py::debug_auth,DISCOVERY_REQUIRED,GET /debug-auth|GET /debug-db|GET /status|POST /update|POST /test|GET /debug-auth|GET /debug-db|GET /status|POST /update|POST /test,REAL_SNAPSHOT,UI_PARTIAL,PASSWORD_RESET,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-F5E96763B830,Debug Auth,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/api/admin/telegram_routing_v2.py::debug_auth,DISCOVERY_REQUIRED,GET /status|POST /update|POST /test|GET /debug-auth|GET /status|POST /update|POST /test|GET /debug-auth,REAL_SNAPSHOT,UI_PARTIAL,PASSWORD_RESET,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-0AE3805C7273,Decision Entitlement,ALGORITHM_OR_BUSINESS_LOGIC,backend/auth_api/ndsp_user_login_gateway.cjs::decisionEntitlement,ndsp-user-login.service,GET /api/auth/login/health|POST /api/auth/login|POST /api/auth/2fa/login/verify|GET /api/auth/session|GET /api/auth/decision-room-access|POST /api/auth/runtime/usage/consume|GET /api/auth/profile|PUT /api/auth/profile|GET /api/auth/survey/status|POST /api/auth/survey/response|POST /api/auth/events|POST /api/auth/internal/legal-acceptance|POST /api/auth/internal/evidence|POST /api/auth/logout|GET /api/auth/2fa/status|POST /api/auth/2fa/setup|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/status|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-2E15AE9B9255,Decision Quality Stack,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/support_layers/quality/decision_quality_stack.py::DecisionQualityStack,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-BAFAADE8019C,Delete User Dependencies,ALGORITHM_OR_BUSINESS_LOGIC,backend/auth_api/ndsp_admin_actions_authoritative.cjs::deleteUserDependencies,ndsp-admin-actions.service,GET /api/admin/users/action/health,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-C67E25BE8F61,Deliver Alert,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/support_layers/delivery/ndsp_delivery_interfaces.py::deliver_alert,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOGIN,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-695108C486EF,Derive Timing Authority,ALGORITHM_OR_BUSINESS_LOGIC,apps/ndsp-governance-bridge/policies/tdl_v2_policy.py::derive_timing_authority,ndsp-governance-bridge.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,ADMIN,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-9B6A9F665D36,Determine Tdl Authority,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/ndsp_governance/decision_output_policy.py::determine_tdl_authority,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,SUBSCRIPTION,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-64E81F08FD02,Dqsdecision State,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/support_layers/quality/decision_quality_stack.py::DQSDecisionState,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-995CB0187474,Dynamic Decision Texts,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp-live-decision-quality/server.py::dynamic_decision_texts,ndsp-live-decision-quality.service,GET /api/decision/quality-live|GET /api/decision/quality-live/health|GET /api/decision/quality-live|GET /api/decision/quality-live/health,REAL_SNAPSHOT,SERVICE_CONNECTED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-23F2C3CCC368,Enforce Decision Active Governance,ALGORITHM_OR_BUSINESS_LOGIC,apps/ndsp-governance-bridge/policies/decision_active_governance.py::enforce_decision_active_governance,ndsp-governance-bridge.service,DISCOVERY_REQUIRED,UNKNOWN,SERVICE_CONNECTED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-D109F092339F,Enforce Elite Trial Capacity,ALGORITHM_OR_BUSINESS_LOGIC,apps/ndsp-governance-bridge/policies/elite_trial_capacity.py::enforce_elite_trial_capacity,ndsp-governance-bridge.service,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-CFD935E857CB,Enforce Governance Runtime,ALGORITHM_OR_BUSINESS_LOGIC,apps/ndsp-governance-bridge/policies/governance_runtime.py::enforce_governance_runtime,ndsp-governance-bridge.service,DISCOVERY_REQUIRED,UNKNOWN,SERVICE_CONNECTED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-61D78BDE704F,Ensure Governance Mode File,ALGORITHM_OR_BUSINESS_LOGIC,apps/ndsp-governance-bridge/policies/ndsp_governance_mode.py::ensure_governance_mode_file,ndsp-governance-bridge.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,SERVICE_CONNECTED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-9A22FC96CE2A,Evaluate L13 Quality Stack,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp_latest_16_layers_logic_functions.py::evaluate_l13_quality_stack,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,REPORTS,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-1D1AD9752E92,Evaluate L14 Risk Governance,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp_latest_16_layers_logic_functions.py::evaluate_l14_risk_governance,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,REPORTS,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-344E17716BB9,Evaluate L15 Final Decision,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp_latest_16_layers_logic_functions.py::evaluate_l15_final_decision,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,REPORTS,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-0AB187B5D320,Evaluate L16 Scenario Alerts,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp_latest_16_layers_logic_functions.py::evaluate_l16_scenario_alerts,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,REPORTS,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-D23D3D3D1D06,Evaluate L4 Cot Manager,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp_latest_16_layers_logic_functions.py::evaluate_l4_cot_manager,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,REPORTS,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-4F8F0E4D1785,Evaluate Market Positioning,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/core/market_positioning.py::evaluate_market_positioning,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-20A8CAD9D6A1,Execution Webhook Bridge,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/services/execution_webhook_bridge.py::execution_webhook_bridge,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-4B97F41DF526,Feature Gate,ALGORITHM_OR_BUSINESS_LOGIC,apps/ndsp-governance-bridge/policies/feature_gate.py::feature_gate,ndsp-governance-bridge.service,DISCOVERY_REQUIRED,UNKNOWN,SERVICE_CONNECTED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-4B44E1521757,Find Quality,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/api/ndsp_public_quality_unique.py::_find_quality,DISCOVERY_REQUIRED,GET /api/ndsp/public/decision-quality|GET /api/ndsp/public/decision-quality,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-B9C3A591EABA,Find Quality,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/api/decision_quality_public.py::_find_quality,DISCOVERY_REQUIRED,GET /api/decision/quality|GET /api/decision/quality,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-F1DC3D02D328,Find Users Table,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp-user-alert-channels/server.js::findUsersTable,ndsp-user-alert-channels.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOGIN,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-EAFDBC235B37,Format Market Timestamp,ALGORITHM_OR_BUSINESS_LOGIC,frontend/user-portal-vite/src/main.jsx::formatMarketTimestamp,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,CURRENT_FRONTEND,frontend/user-portal-vite/src/main.jsx,LOCAL_MODIFIED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-3836195F0EC6,Forward To Trial Gateway,ALGORITHM_OR_BUSINESS_LOGIC,backend/auth_api/ndsp_trial_fingerprint_guard_proxy.cjs::forwardToTrialGateway,ndsp-trial-fingerprint-guard.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-571585E11A87,Gateway Auth Me,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp-user-alert-channels/server.js::gatewayAuthMe,ndsp-user-alert-channels.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOGIN,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-3A7CE980BBA5,Get Authority Signs,ALGORITHM_OR_BUSINESS_LOGIC,backend/auth_api/ndsp_tdl_trade_horizon_addons.cjs::getAuthoritySigns,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-793DD4598CE0,Get Market Payload,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp_scenario_levels_adapter.cjs::getMarketPayload,ndsp-scenario-levels-adapter.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,SERVICE_CONNECTED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-DC15995EDA27,Get Market Positioning,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/core/market_positioning.py::get_market_positioning,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-6DCB180A7F39,Get User By Email,ALGORITHM_OR_BUSINESS_LOGIC,backend/auth_api/ndsp_user_login_gateway.cjs::getUserByEmail,ndsp-user-login.service,GET /api/auth/login/health|POST /api/auth/login|POST /api/auth/2fa/login/verify|GET /api/auth/session|GET /api/auth/decision-room-access|POST /api/auth/runtime/usage/consume|GET /api/auth/profile|PUT /api/auth/profile|GET /api/auth/survey/status|POST /api/auth/survey/response|POST /api/auth/events|POST /api/auth/internal/legal-acceptance|POST /api/auth/internal/evidence|POST /api/auth/logout|GET /api/auth/2fa/status|POST /api/auth/2fa/setup|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/status|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-ED125A196CA8,Get User By Id,ALGORITHM_OR_BUSINESS_LOGIC,backend/auth_api/ndsp_user_login_gateway.cjs::getUserById,ndsp-user-login.service,GET /api/auth/login/health|POST /api/auth/login|POST /api/auth/2fa/login/verify|GET /api/auth/session|GET /api/auth/decision-room-access|POST /api/auth/runtime/usage/consume|GET /api/auth/profile|PUT /api/auth/profile|GET /api/auth/survey/status|POST /api/auth/survey/response|POST /api/auth/events|POST /api/auth/internal/legal-acceptance|POST /api/auth/internal/evidence|POST /api/auth/logout|GET /api/auth/2fa/status|POST /api/auth/2fa/setup|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/status|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-9F0C0925830C,Get User Counts,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp-trial-seats-api/server.js::getUserCounts,ndsp-trial-seats-api.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-151D33E801FF,Govern Decision Output,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/ndsp_governance/decision_output_policy.py::govern_decision_output,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,SUBSCRIPTION,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-399F19D9DFDF,Governance Mode Public,ALGORITHM_OR_BUSINESS_LOGIC,apps/ndsp-governance-bridge/policies/ndsp_governance_mode.py::governance_mode_public,ndsp-governance-bridge.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,SERVICE_CONNECTED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-047A94BA516E,Guard Decision Output,ALGORITHM_OR_BUSINESS_LOGIC,apps/ndsp-governance-bridge/policies/governance_runtime.py::guard_decision_output,ndsp-governance-bridge.service,DISCOVERY_REQUIRED,UNKNOWN,SERVICE_CONNECTED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-6B497F45D014,Init,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/ndsp_governance/__init__.py::__init__,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-6C1350BBA4A7,Init,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/support_layers/scenario/__init__.py::__init__,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,REPORTS,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
